Month,In_Out,Australian_City,International_City,Airline,Route,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num
Jan-15,I,Sydney,Denpasar,Jetstar,DPS-SYD-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,9,3015,2015,1
Jan-15,I,Sydney,Denpasar,Virgin Australia,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,39,6864,2015,1
Jan-15,I,Sydney,Dubai,Emirates,DXB-BKK-SYD-CHC,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,10974,2015,1
Jan-15,I,Sydney,Dubai,Emirates,DXB-SYD,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15066,2015,1
Jan-15,I,Sydney,Dubai,Emirates,DXB-SYD-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15066,2015,1
Jan-15,I,Sydney,Dubai,Qantas Airways,LON-DXB-SYD,United Arab Emirates,Middle East,UK,Europe,0,31,15003,2015,1
Jan-15,I,Sydney,Guangzhou,China Southern Airlines,CAN-SYD,China,NE Asia,China,NE Asia,0,62,24211,2015,1
Jan-15,I,Sydney,Ho Chi Minh City,Vietnam Airlines,SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,31,8680,2015,1
Jan-15,I,Sydney,Hong Kong,Cathay Pacific Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,124,32161,2015,1
Jan-15,I,Sydney,Hong Kong,Qantas Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,13662,2015,1
Jan-15,I,Sydney,Honolulu,Hawaiian Airlines,HNL-SYD,USA,N America,USA,N America,0,31,9083,2015,1
Jan-15,I,Sydney,Honolulu,Jetstar,HNL-SYD,USA,N America,USA,N America,0,31,9393,2015,1
Jan-15,I,Sydney,Honolulu,Qantas Airways,HNL-SYD,USA,N America,USA,N America,0,18,4416,2015,1
Jan-15,I,Sydney,Jakarta,Garuda Indonesia,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,22,4919,2015,1
Jan-15,I,Sydney,Jakarta,Qantas Airways,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,17,4181,2015,1
Jan-15,I,Sydney,Johannesburg,Qantas Airways,JNB-SYD,South Africa,Africa,South Africa,Africa,0,31,11244,2015,1
Jan-15,I,Sydney,Kuala Lumpur,AirAsia X,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,62,23374,2015,1
Jan-15,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,93,26127,2015,1
Jan-15,I,Sydney,London,British Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,31,9207,2015,1
Jan-15,I,Sydney,London,Qantas Airways,LON-DXB-SYD,UK,Europe,UK,Europe,1,31,15003,2015,1
Jan-15,I,Sydney,Los Angeles,Delta Air Lines,LAX-SYD,USA,N America,USA,N America,0,31,9021,2015,1
Jan-15,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD,USA,N America,USA,N America,0,33,15010,2015,1
Jan-15,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD-MEL,USA,N America,USA,N America,0,3,1332,2015,1
Jan-15,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-BNE-SYD,USA,N America,USA,N America,1,1,353,2015,1
Jan-15,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,0,28,10151,2015,1
Jan-15,I,Sydney,Los Angeles,United Airlines,LAX-SYD,USA,N America,USA,N America,0,31,8339,2015,1
Jan-15,I,Sydney,Los Angeles,Virgin Australia,LAX-SYD,USA,N America,USA,N America,0,31,11191,2015,1
Jan-15,I,Sydney,Manila,Cebu Pacific Air,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,21,9156,2015,1
Jan-15,I,Sydney,Manila,Philippine Airlines,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,31,7874,2015,1
Jan-15,I,Sydney,Manila,Qantas Airways,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,18,5346,2015,1
Jan-15,I,Sydney,Nadi,Fiji Airways,NAN-SYD,Fiji,Islands,Fiji,Islands,0,72,15145,2015,1
Jan-15,I,Sydney,Nadi,Jetstar,NAN-SYD,Fiji,Islands,Fiji,Islands,0,21,3780,2015,1
Jan-15,I,Sydney,Nadi,Virgin Australia,NAN-SYD,Fiji,Islands,Fiji,Islands,0,40,7200,2015,1
Jan-15,I,Sydney,Nanjing,China Eastern Airlines,BJS-NKG-SYD,China,NE Asia,China,NE Asia,0,14,3668,2015,1
Jan-15,I,Sydney,New Delhi,Air India,DEL-MEL-SYD,India,S Asia,India,S Asia,1,14,3542,2015,1
Jan-15,I,Sydney,New Delhi,Air India,DEL-SYD-MEL,India,S Asia,India,S Asia,0,17,4301,2015,1
Jan-15,I,Sydney,New York,Qantas Airways,NYC-LAX-BNE-SYD,USA,N America,USA,N America,2,1,353,2015,1
Jan-15,I,Sydney,New York,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,1,28,10151,2015,1
Jan-15,I,Sydney,Noumea,Air Caledonie,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,17,3730,2015,1
Jan-15,I,Sydney,Noumea,Qantas Airways,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,13,2184,2015,1
Jan-15,I,Sydney,Phuket,Jetstar,HKT-MEL-SYD,Thailand,SE Asia,Thailand,SE Asia,1,8,2680,2015,1
Jan-15,I,Sydney,Phuket,Jetstar,HKT-SYD,Thailand,SE Asia,Thailand,SE Asia,0,9,3015,2015,1
Jan-15,I,Sydney,Phuket,Jetstar,HKT-SYD-MEL,Thailand,SE Asia,Thailand,SE Asia,0,4,1340,2015,1
Jan-15,I,Sydney,Port Moresby,Air Niugini,POM-SYD,Papua New Guinea,Islands,Papua New Guinea,Islands,0,8,1116,2015,1
Jan-15,I,Sydney,Port Vila,Air Vanuatu,VLI-SYD,Vanuatu,Islands,Vanuatu,Islands,0,27,4590,2015,1
Jan-15,I,Sydney,Queenstown,Air New Zealand,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,26,4275,2015,1
Jan-15,I,Sydney,Queenstown,Jetstar,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,14,2520,2015,1
Jan-15,I,Sydney,Queenstown,Qantas Airways,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,17,2643,2015,1
Jan-15,I,Sydney,Queenstown,Virgin Australia,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3240,2015,1
Jan-15,I,Sydney,Rarotonga,Air New Zealand,RAR-SYD,Cook Islands,Islands,Cook Islands,Islands,0,5,1138,2015,1
Jan-15,I,Sydney,Rotarua,Air New Zealand,ROT-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,9,1481,2015,1
Jan-15,I,Sydney,San Francisco,United Airlines,SFO-SYD,USA,N America,USA,N America,0,31,8339,2015,1
Jan-15,I,Sydney,Santiago,LATAM Airlines,SCL-AKL-SYD,Chile,S America,Chile,S America,1,31,7940,2015,1
Jan-15,I,Sydney,Santiago,Qantas Airways,SCL-SYD,Chile,S America,Chile,S America,0,18,6552,2015,1
Jan-15,I,Sydney,Seoul,Asiana Airlines,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,31,9393,2015,1
Jan-15,I,Sydney,Seoul,Korean Air,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,31,11315,2015,1
Jan-15,I,Sydney,Shanghai,Air China,SHA-SYD,China,NE Asia,China,NE Asia,0,13,2938,2015,1
Jan-15,I,Sydney,Shanghai,China Eastern Airlines,SHA-SYD,China,NE Asia,China,NE Asia,0,53,12232,2015,1
Jan-15,I,Sydney,Shanghai,Qantas Airways,SHA-SYD,China,NE Asia,China,NE Asia,0,31,9236,2015,1
Jan-15,I,Sydney,Singapore,British Airways,LON-SIN-SYD,Singapore,SE Asia,UK,Europe,0,31,9207,2015,1
Jan-15,I,Sydney,Singapore,Qantas Airways,SIN-SYD,Singapore,SE Asia,Singapore,SE Asia,0,62,18146,2015,1
Jan-15,I,Sydney,Singapore,Scoot,SIN-SYD,Singapore,SE Asia,Singapore,SE Asia,0,28,11256,2015,1
Jan-15,I,Sydney,Singapore,Scoot,SIN-SYD-OOL,Singapore,SE Asia,Singapore,SE Asia,0,2,804,2015,1
Jan-15,I,Sydney,Singapore,Singapore Airlines,SIN-SYD,Singapore,SE Asia,Singapore,SE Asia,0,137,44541,2015,1
Jan-15,I,Sydney,Suva,Fiji Airways,SUV-SYD,Fiji,Islands,Fiji,Islands,0,9,1098,2015,1
Jan-15,I,Sydney,Taipei,China Airlines,TPE-SYD-AKL,Taiwan,NE Asia,Taiwan,NE Asia,0,18,5400,2015,1
Jan-15,I,Sydney,Taipei,China Airlines,TPE-SYD-CHC,Taiwan,NE Asia,Taiwan,NE Asia,0,13,3900,2015,1
Jan-15,I,Sydney,Tokyo,Japan Airlines,TYO-SYD,Japan,NE Asia,Japan,NE Asia,0,31,7564,2015,1
Jan-15,I,Sydney,Tokyo,Qantas Airways,TYO-SYD,Japan,NE Asia,Japan,NE Asia,0,33,11976,2015,1
Jan-15,I,Sydney,Tongatapu,Virgin Australia,TBU-SYD,Tonga,Islands,Tonga,Islands,0,8,1440,2015,1
Jan-15,I,Sydney,Toronto,Air Canada,YYZ-YVR-SYD,Canada,N America,Canada,N America,1,31,10814,2015,1
Jan-15,I,Sydney,Vancouver,Air Canada,YYZ-YVR-SYD,Canada,N America,Canada,N America,0,31,10814,2015,1
Jan-15,I,Sydney,Vancouver,Qantas Airways,YVR-SYD,Canada,N America,Canada,N America,0,6,2067,2015,1
Jan-15,I,Sydney,Wellington,Air New Zealand,WLG-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,53,8722,2015,1
Jan-15,I,Sydney,Wellington,Qantas Airways,WLG-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,63,10584,2015,1
Jan-15,O,Adelaide,Auckland,Air New Zealand,ADL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5043,2015,1
Jan-15,O,Adelaide,Denpasar,Jetstar,ADL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,31,5580,2015,1
Jan-15,O,Adelaide,Denpasar,Virgin Australia,ADL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,22,3872,2015,1
Jan-15,O,Adelaide,Dubai,Emirates,ADL-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,10974,2015,1
Jan-15,O,Adelaide,Hong Kong,Cathay Pacific Airways,ADL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,17,4267,2015,1
Jan-15,O,Adelaide,Kuala Lumpur,AirAsia X,ADL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,16,6032,2015,1
Jan-15,O,Adelaide,Kuala Lumpur,Malaysia Airlines,ADL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,31,8711,2015,1
Jan-15,O,Adelaide,Singapore,Singapore Airlines,ADL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,45,12825,2015,1
Jan-15,O,Brisbane,Abu Dhabi,Etihad Airways,BNE-SIN-AUH,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,8122,2015,1
Jan-15,O,Brisbane,Apia,Virgin Samoa,BNE-APW,Western Samoa,Islands,Western Samoa,Islands,0,5,900,2015,1
Jan-15,O,Brisbane,Auckland,Air New Zealand,BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,62,16685,2015,1
Jan-15,O,Brisbane,Auckland,China Airlines,TPE-BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,18,6750,2015,1
Jan-15,O,Brisbane,Auckland,Emirates,DXB-BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,15128,2015,1
Jan-15,O,Brisbane,Auckland,Qantas Airways,BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,63,10584,2015,1
Jan-15,O,Brisbane,Auckland,Virgin Australia,BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,55,9856,2015,1
Jan-15,O,Brisbane,Bangkok,Thai Airways International,BNE-BKK,Thailand,SE Asia,Thailand,SE Asia,0,31,10808,2015,1
Jan-15,O,Brisbane,Christchurch,Air New Zealand,BNE-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,40,6679,2015,1
Jan-15,O,Brisbane,Christchurch,Virgin Australia,BNE-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,35,6292,2015,1
Jan-15,O,Brisbane,Denpasar,Garuda Indonesia,BNE-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,24,2832,2015,1
Jan-15,O,Brisbane,Denpasar,Jetstar,BNE-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,16,5360,2015,1
Jan-15,O,Brisbane,Denpasar,Virgin Australia,BNE-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,44,7744,2015,1
Jan-15,O,Brisbane,Dubai,Emirates,AKL-BNE-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15128,2015,1
Jan-15,O,Brisbane,Dubai,Emirates,BNE-SIN-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,11160,2015,1
Jan-15,O,Brisbane,Dunedin,Virgin Australia,BNE-DUD,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2340,2015,1
Jan-15,O,Brisbane,Espiritu Santo,Air Vanuatu,BNE-SON-VLI,Vanuatu,Islands,Vanuatu,Islands,0,4,680,2015,1
Jan-15,O,Brisbane,Guangzhou,China Southern Airlines,BNE-CAN,China,NE Asia,China,NE Asia,0,31,6758,2015,1
Jan-15,O,Brisbane,Hong Kong,Cathay Pacific Airways,BNE-CNS-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,18,4518,2015,1
Jan-15,O,Brisbane,Hong Kong,Cathay Pacific Airways,BNE-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,7781,2015,1
Jan-15,O,Brisbane,Hong Kong,Qantas Airways,BNE-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,9207,2015,1
Jan-15,O,Brisbane,Honiara,Solomon Airlines,BNE-HIR,Solomon Islands,Islands,Solomon Islands,Islands,0,19,2584,2015,1
Jan-15,O,Brisbane,Honiara,Virgin Australia,BNE-HIR,Solomon Islands,Islands,Solomon Islands,Islands,0,9,1584,2015,1
Jan-15,O,Brisbane,Honolulu,Hawaiian Airlines,BNE-HNL,USA,N America,USA,N America,0,18,5292,2015,1
Jan-15,O,Brisbane,Honolulu,Jetstar,BNE-HNL,USA,N America,USA,N America,0,9,2727,2015,1
Jan-15,O,Brisbane,Honolulu,Jetstar,MEL-BNE-HNL,USA,N America,USA,N America,0,4,1212,2015,1
Jan-15,O,Brisbane,Kuala Lumpur,Malaysia Airlines,BNE-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,30,8430,2015,1
Jan-15,O,Brisbane,Los Angeles,Qantas Airways,BNE-LAX,USA,N America,USA,N America,0,31,11261,2015,1
Jan-15,O,Brisbane,Los Angeles,Virgin Australia,BNE-LAX,USA,N America,USA,N America,0,31,11191,2015,1
Jan-15,O,Brisbane,Manila,Philippine Airlines,BNE-DRW-MNL,Philippines,SE Asia,Philippines,SE Asia,1,13,2329,2015,1
Jan-15,O,Brisbane,Nadi,Fiji Airways,BNE-NAN,Fiji,Islands,Fiji,Islands,0,30,4920,2015,1
Jan-15,O,Brisbane,Nadi,Virgin Australia,BNE-NAN,Fiji,Islands,Fiji,Islands,0,31,5546,2015,1
Jan-15,O,Brisbane,Nauru,Nauru Airlines,BNE-INU,Nauru,Islands,Nauru,Islands,0,13,1664,2015,1
Jan-15,O,Brisbane,Noumea,Air Caledonie,BNE-NOU,New Caledonia,Islands,New Caledonia,Islands,0,18,3060,2015,1
Jan-15,O,Brisbane,Noumea,Qantas Airways,BNE-NOU,New Caledonia,Islands,New Caledonia,Islands,0,5,840,2015,1
Jan-15,O,Brisbane,Port Moresby,Air Niugini,BNE-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,45,8152,2015,1
Jan-15,O,Brisbane,Port Moresby,Virgin Australia,BNE-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,26,4576,2015,1
Jan-15,O,Brisbane,Port Vila,Air Vanuatu,BNE-SON-VLI,Vanuatu,Islands,Vanuatu,Islands,1,4,680,2015,1
Jan-15,O,Brisbane,Port Vila,Air Vanuatu,BNE-VLI,Vanuatu,Islands,Vanuatu,Islands,0,9,1530,2015,1
Jan-15,O,Brisbane,Port Vila,Virgin Australia,BNE-VLI,Vanuatu,Islands,Vanuatu,Islands,0,17,3060,2015,1
Jan-15,O,Brisbane,Queenstown,Virgin Australia,BNE-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3240,2015,1
Jan-15,O,Brisbane,Seoul,Korean Air,BNE-SEL,Korea,NE Asia,Korea,NE Asia,0,27,7209,2015,1
Jan-15,O,Brisbane,Singapore,Emirates,BNE-SIN-DXB,Singapore,SE Asia,United Arab Emirates,Middle East,0,31,11160,2015,1
Jan-15,O,Brisbane,Singapore,Etihad Airways,BNE-SIN-AUH,Singapore,SE Asia,United Arab Emirates,Middle East,0,31,8122,2015,1
Jan-15,O,Brisbane,Singapore,Qantas Airways,BNE-SIN,Singapore,SE Asia,Singapore,SE Asia,0,31,9203,2015,1
Jan-15,O,Brisbane,Singapore,Singapore Airlines,BNE-SIN,Singapore,SE Asia,Singapore,SE Asia,0,102,29070,2015,1
Jan-15,O,Brisbane,Taipei,China Airlines,AKL-BNE-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,18,6750,2015,1
Jan-15,O,Brisbane,Taipei,Eva Air,BNE-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,14,3528,2015,1
Jan-15,O,Brisbane,Wellington,Virgin Australia,BNE-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,56,10064,2015,1
Jan-15,O,Cairns,Guam,United Airlines,CNS-GUM,Guam,Islands,Guam,Islands,0,9,1099,2015,1
Jan-15,O,Cairns,Hong Kong,Cathay Pacific Airways,BNE-CNS-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,18,4518,2015,1
Jan-15,O,Cairns,Osaka,Jetstar,CNS-OSA,Japan,NE Asia,Japan,NE Asia,0,15,5025,2015,1
Jan-15,O,Cairns,Osaka,Jetstar,MEL-CNS-OSA,Japan,NE Asia,Japan,NE Asia,0,7,2345,2015,1
Jan-15,O,Cairns,Port Moresby,Air Niugini,CNS-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,29,2169,2015,1
Jan-15,O,Cairns,Port Moresby,Qantas Airways,CNS-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,51,3774,2015,1
Jan-15,O,Cairns,Rabaul,Air Niugini,CNS-RAB,Papua New Guinea,Islands,Papua New Guinea,Islands,0,5,362,2015,1
Jan-15,O,Cairns,Shanghai,China Eastern Airlines,CNS-SHA,China,NE Asia,China,NE Asia,0,13,3406,2015,1
Jan-15,O,Cairns,Tokyo,Jetstar,CNS-TYO,Japan,NE Asia,Japan,NE Asia,0,30,10050,2015,1
Jan-15,O,Darwin,Denpasar,Indonesia AirAsia,DRW-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,17,3060,2015,1
Jan-15,O,Darwin,Denpasar,Jetstar,DRW-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,18,3240,2015,1
Jan-15,O,Darwin,Kuala Lumpur,Malaysia Airlines,DRW-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,18,2814,2015,1
Jan-15,O,Darwin,Manila,Philippine Airlines,BNE-DRW-MNL,Philippines,SE Asia,Philippines,SE Asia,0,13,2329,2015,1
Jan-15,O,Darwin,Singapore,Jetstar Asia,DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,0,31,5580,2015,1
Jan-15,O,Darwin,Singapore,Silk Air,DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,0,21,3282,2015,1
Jan-15,O,Gold Coast,Auckland,Air New Zealand,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,26,4265,2015,1
Jan-15,O,Gold Coast,Auckland,Jetstar,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,35,6300,2015,1
Jan-15,O,Gold Coast,Auckland,Virgin Australia,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5352,2015,1
Jan-15,O,Gold Coast,Christchurch,Air New Zealand,OOL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,9,1476,2015,1
Jan-15,O,Gold Coast,Christchurch,Jetstar,OOL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,16,2880,2015,1
Jan-15,O,Gold Coast,Kuala Lumpur,AirAsia X,OOL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,30,11310,2015,1
Jan-15,O,Gold Coast,Queenstown,Jetstar,OOL-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,14,2520,2015,1
Jan-15,O,Gold Coast,Singapore,Scoot,OOL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,22,8844,2015,1
Jan-15,O,Gold Coast,Singapore,Scoot,SYD-OOL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,2,804,2015,1
Jan-15,O,Gold Coast,Tokyo,Jetstar,OOL-TYO,Japan,NE Asia,Japan,NE Asia,0,30,10050,2015,1
Jan-15,O,Gold Coast,Wellington,Jetstar,OOL-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2340,2015,1
Jan-15,O,Melbourne,Abu Dhabi,Etihad Airways,MEL-AUH,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,10220,2015,1
Jan-15,O,Melbourne,Auckland,Air New Zealand,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,107,22668,2015,1
Jan-15,O,Melbourne,Auckland,Emirates,DXB-MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,15128,2015,1
Jan-15,O,Melbourne,Auckland,Jetstar,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,67,12060,2015,1
Jan-15,O,Melbourne,Auckland,Qantas Airways,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,74,12432,2015,1
Jan-15,O,Melbourne,Auckland,Virgin Australia,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5576,2015,1
Jan-15,O,Melbourne,Bandar Seri Begawan,Royal Brunei Airlines,MEL-BWN,Brunei,SE Asia,Brunei,SE Asia,0,31,7874,2015,1
Jan-15,O,Melbourne,Bangkok,Jetstar,MEL-BKK,Thailand,SE Asia,Thailand,SE Asia,0,14,4690,2015,1
Jan-15,O,Melbourne,Bangkok,Thai Airways International,MEL-BKK,Thailand,SE Asia,Thailand,SE Asia,0,62,19206,2015,1
Jan-15,O,Melbourne,Beijing,Air China,MEL-SHA-BJS,China,NE Asia,China,NE Asia,1,23,5198,2015,1
Jan-15,O,Melbourne,Chengdu,Sichuan Airlines,MEL-CTU,China,NE Asia,China,NE Asia,0,12,2940,2015,1
Jan-15,O,Melbourne,Christchurch,Air New Zealand,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,43,7116,2015,1
Jan-15,O,Melbourne,Christchurch,Jetstar,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,41,7380,2015,1
Jan-15,O,Melbourne,Christchurch,Virgin Australia,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,32,5748,2015,1
Jan-15,O,Melbourne,Denpasar,Garuda Indonesia,MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,31,7781,2015,1
Jan-15,O,Melbourne,Denpasar,Jetstar,MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,38,12730,2015,1
Jan-15,O,Melbourne,Denpasar,Jetstar,MEL-SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,1,5,1675,2015,1
Jan-15,O,Melbourne,Denpasar,Virgin Australia,MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,43,7568,2015,1
Jan-15,O,Melbourne,Doha,Qatar Airways,MEL-DOH,Qatar,Middle East,Qatar,Middle East,0,31,10385,2015,1
Jan-15,O,Melbourne,Dubai,Emirates,AKL-MEL-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15128,2015,1
Jan-15,O,Melbourne,Dubai,Emirates,MEL-KUL-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,11160,2015,1
Jan-15,O,Melbourne,Dubai,Emirates,MEL-SIN-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,10974,2015,1
Jan-15,O,Melbourne,Dubai,Qantas Airways,MEL-DXB-LON,United Arab Emirates,Middle East,UK,Europe,0,31,15002,2015,1
Jan-15,O,Melbourne,Guangzhou,China Southern Airlines,MEL-CAN,China,NE Asia,China,NE Asia,0,62,16988,2015,1
Jan-15,O,Melbourne,Ho Chi Minh City,Vietnam Airlines,MEL-SGN,Vietnam,SE Asia,Vietnam,SE Asia,0,31,8666,2015,1
Jan-15,O,Melbourne,Hong Kong,Cathay Pacific Airways,MEL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,93,23343,2015,1
Jan-15,O,Melbourne,Hong Kong,Qantas Airways,MEL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,9207,2015,1
Jan-15,O,Melbourne,Honolulu,Jetstar,MEL-BNE-HNL,USA,N America,USA,N America,1,4,1212,2015,1
Jan-15,O,Melbourne,Honolulu,Jetstar,MEL-HNL,USA,N America,USA,N America,0,13,3939,2015,1
Jan-15,O,Melbourne,Jakarta,Garuda Indonesia,MEL-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,22,4913,2015,1
Jan-15,O,Melbourne,Kuala Lumpur,AirAsia X,MEL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,65,24505,2015,1
Jan-15,O,Melbourne,Kuala Lumpur,Emirates,MEL-KUL-DXB,Malaysia,SE Asia,United Arab Emirates,Middle East,0,31,11160,2015,1
Jan-15,O,Melbourne,Kuala Lumpur,Malaysia Airlines,MEL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,93,26071,2015,1
Jan-15,O,Melbourne,London,Qantas Airways,MEL-DXB-LON,UK,Europe,UK,Europe,1,31,15002,2015,1
Jan-15,O,Melbourne,Los Angeles,Qantas Airways,MEL-LAX,USA,N America,USA,N America,0,44,19734,2015,1
Jan-15,O,Melbourne,Los Angeles,United Airlines,MEL-LAX,USA,N America,USA,N America,0,24,5949,2015,1
Jan-15,O,Melbourne,Manila,Philippine Airlines,MEL-MNL,Philippines,SE Asia,Philippines,SE Asia,0,13,3302,2015,1
Jan-15,O,Melbourne,Nadi,Fiji Airways,MEL-NAN,Fiji,Islands,Fiji,Islands,0,31,5084,2015,1
Jan-15,O,Melbourne,Nadi,Virgin Australia,MEL-NAN,Fiji,Islands,Fiji,Islands,0,22,3960,2015,1
Jan-15,O,Melbourne,New Delhi,Air India,MEL-SYD-DEL,India,S Asia,India,S Asia,1,14,3542,2015,1
Jan-15,O,Melbourne,New Delhi,Air India,SYD-MEL-DEL,India,S Asia,India,S Asia,0,17,4301,2015,1
Jan-15,O,Melbourne,Noumea,Air Caledonie,MEL-NOU,New Caledonia,Islands,New Caledonia,Islands,0,13,2018,2015,1
